Tanggal,Teks_Ulasan,Rating
2026-05-08 13:26:38,"elit pas ada m416 kraftoon, kasih saya m416 glacier,saran saya m416 glacier di rivem bikin epek naga di snapanya dan ada epek lagai ganti senjata ada saljunya, kenapa tidak bisa top up help me error kemarin masih bisa😭, tolol ni pubg udah jelas kita sering top up pakai Ringgit kenapa tiba tiba pindah rupiah lagi tolol, macam mana mau tup up ni?",2
2026-05-08 13:15:50,"donlot data tdm aja lama bgt selesainya, padahal udah 0,1MB!!!!! pubg kenapa sih??? rusakk .... rusakk...",1
2026-05-08 13:02:27,game kok nyembah patung hahahah,1
2026-05-08 12:11:42,selama adh greding pemain bnyak yg pensi Tolong hilang kan mode greding,2
2026-05-08 11:50:51,"Game nya seru banget, keren parah sih dan semoga game nya makin naik!!👍👍",5
2026-05-08 11:32:17,smkin tidak bagus sekarang PUPG...,3
2026-05-08 11:26:18,plis dong tensen kasih gua skin gratis san,5
2026-05-08 11:09:31,"saya main PUBG mobile dari 2018 saya minta TOLONG untuk skin M4 glacier di kasih efek slide senjata dari bahu belakang, kaya senjata yg baru muncul sekarang, masa skin upgrade pertama di PUBG mobile gak di kasih efek slide, TOLONG di kasih di update yg akan datang tanggal 12 mei 2026 ini🙏",5
2026-05-08 09:53:25,"promotion rank nya gak jelas , protection masih unused eh kok malah reset sih , gak jelas",1
2026-05-08 09:46:39,game kikir,1
2026-05-08 09:38:48,"grading nya sulit banget masa sama tier rank ace dominator,padahal rank ku masih ace",3
2026-05-08 09:22:11,game banyak citer banyak ngebug,1
2026-05-08 09:07:35,iventnya sangat jelek,1
2026-05-08 08:54:11,map event tolong di buat bergantian di semua map jadi map lain biar rame jangan cuma di erangel dan livik doang,1
2026-05-08 08:23:28,bolak balik gagal mulu naikin dah gitu sistem rank persulit lagi aku gak bisa mencapai rank tier ace selalu ngestuck tier crown mulu capek ah 😭🥀 tolong lah sistem grading rank ya hapus aja aku capek gagal terus aku mohon😭😭,1
2026-05-08 08:18:43,Kurangi bintang lgi soalnya slalu leg macet2 padahal jaringan ku bagus🤔. Tolong di perbaiki lgi👏🏾,2
2026-05-08 08:06:28,banyak bug nya kadang keluar sendiri dari apk gamenya,1
2026-05-08 07:53:46,untuk masalah ping udah bagus. tapi kenapa sering force close ya? padahal untuk penyimpanan dan penggunaan ram juga sudah aku optimalkan. ini juga aku main pakai hp chipset snapdragon 712 tapi sering force close kalo udah agak panas hp nya. mohon lebih di optimalkan ya :),5
2026-05-08 07:03:12,"tolong kembalikan tampilan baru ke tampilan old(seperti loby, tampilan profil, tampilan yg lain yg warna putih itu, ini sangat menyerupai game sebelah dan bikin sakit mata",5
2026-05-08 07:00:34,mencari laganya lama banget sampe setengah jam lebih,1
2026-05-08 06:09:15,bagus baget game nya tapi hp ku ng ngedukung😓,5
2026-05-08 04:48:25,"kangen event Allan Walker, itu event terbaik dimana saat masuk mobil bisa mendengarkan musik itu bikin rindu",5
2026-05-08 04:02:27,"apaan si Tencent, sumpah gua maen lagi grading tiba tiba ga bisa gerak karna di batesin pergerakan nya, gua lempar granat ke musuh temen malah mau nyamperin auto kena lah, dibilangnya sengaja jadi pelanggaran, gua jadinya ga bisa maen karna di batesin, laen kali kalo mau ngasih hukuman han di in game, kasih diloby aneh game lu makin kesini",1
2026-05-08 03:48:34,terlalu berat,2
2026-05-08 03:45:58,"saya udah top up uc di pubg yang 60 uc pakek qris dana kok ga masuk""ini uc nya nipu apa gimana aneh banget ga masuk""",1
2026-05-08 03:09:26,bagus,5
2026-05-08 01:46:18,pemain sayang untuk untuk hp kentang,1
2026-05-08 01:13:03,"My suggestion is that when you want to increase your rank, there should be no challenges. This makes some players frustrated and choose not to play this game. So my suggestion is to remove the challenges.",2
2026-05-08 01:12:58,papji sisen 1 Masi tergiang ngk terlalu banyak fitur d pbg jeleknya pbg setiap abdet makin ke sini makin ngikutin gem sebelah kembalikan ke awal pbg pasti pemain lama bakal main kembali,1
2026-05-08 00:45:26,fitur grading gajelas.. enakan pubgm dulu,1
2026-05-08 00:34:08,game ini mantap jiwa kali,5
2026-05-08 00:18:24,karena tidak bisa masuk.,1
2026-05-07 23:04:38,best game,5
2026-05-07 23:01:49,gem sangat tolol gua udah habisi Koto 3 GB masi gak bisa login sangat bodoh.,1
2026-05-07 22:45:37,"Please make sure the super smooth feature works, because after using the super smooth feature, there is only framerate instability.",4
2026-05-07 22:38:55,kepada Devolevor.tolong lah hilang kan sistem gerding. nya.,5
2026-05-07 22:27:14,makij gede anjir penyimpanannya,5
2026-05-07 22:02:23,kok sekarang pubg skinnya kayak FF.😑 kangen pubg kayak taun 2018,4
2026-05-07 21:27:40,lumayan asik,5
2026-05-07 21:03:32,"akun saya kena hack sama orang lepas itu kena banned lagi saya tahu saya login pakai email google saya ada letak nomor dalam geme lagi, tapi waktu mau masuk gak boleh tolong bantu saya kembalikan akun saya, saya sudah lama main PUBG mobile itu Lo tolong balas terima kasih..🙏🙏🙏🙏",5
2026-05-07 20:38:34,tolong dong geme nya engga bisa di apdete padahal ada notifikasi geme harus di apdete apa hp Infinix 20 yang pake IOS engga bisa apdete ya🥹,1
2026-05-07 20:28:50,Giroskop ga bisa aktif caranya,1
2026-05-07 19:52:43,"game nya bagus kaliii,grafikkk nya edannn",5
2026-05-07 18:33:24,"saya mau tanya knpa saya tidak bisa login ya,setiap mau login selalu keluar sendiri, mohon solusi nya dong bos",5
2026-05-07 18:32:23,"kalo ngasih team random yang bener min,cape sendiri",2
2026-05-07 18:04:14,"bingung sama sistem poin, aku kill 8 hastag 2 cuman naik 6 poin, hastag 4 malah -2 aneh bngt game ny",1
2026-05-07 17:34:44,sangat jelek sekarang karna masuk laga aja lama banget berpuluh puluh menit,1
2026-05-07 16:39:56,walaupun bintang lima tapi ini parah sihh masalahnya sering ngbug masa giro bisa kebalik padahal pengantaran nya udh benar,5
2026-05-07 13:43:04,gredingnya diilangin aja coo ga,2
2026-05-07 12:28:45,"bagus game nya dari dulu ga pernah gagal, minus nya aga berat ga cocok buat ram 4 dan internal 64 sebenernya ho tw 4 64 bisa ga ngeleg walaupun modifikasi grafis jadi potato tapi di ban wok, pubg plis lah banyak olayer ho kentang oengen cb pubg salah satunya gw",4
2026-05-07 12:21:10,game gampang.,5
2026-05-07 11:40:47,"Game Haram, Mati keluar Asap, Mending main pou",1
2026-05-07 11:38:19,"saya duluh suka bget sama PUBG tpi setelah ada peraturan yang ngga masuk di akal dan mempersulit untuk naik rank jadi malas main pubg padahal saya sudah habis berapa juta untuk beli skin skin bagus dari senjata dan exsuit,makin hari makin membosan kan pubg mobile duluh kami suka main bareng buat turnamen di kedai kopi waktu itu rame baget tpi,skrng saya sendirian main pubg nya teman teman sudah pada berhenti main PUBG 🥺 karna pubg makin jauh makin ribet dan membosankan kata teman teman ku",1
2026-05-07 10:42:33,hapus gereding lah gua main udah sisen pertama,1
2026-05-07 09:46:33,game kikir,1
2026-05-07 08:08:01,"makin kesini makin sulit untuk naikin rank, dari Ace master mau ke Ace dominator. harus menang sistem grading 4x berturut-turut, dan sistem perlindungan bintangnya cmn sekali. saya udah sering menang 3x, pas kalah malah di reset lagi jadi 0 lagii. Jadi cepat bosan main kalau gini jadinya, gak seru sama sekali. sedangkan kalau ketemu player pd top global, apa setara buat orang yg lagi berusaha naikin grading.",1
2026-05-07 06:16:45,saya sudah lama bermain pung sejak 2019 tapi semakin lama pubg semakin berat mungkin ini alasan kenapa pubg sekarang sepi,1
2026-05-07 05:49:42,mantap seru game nya,5
2026-05-07 03:02:29,tolong lah ngelek di kurangi buat hp kentang biar bisa main .... biar rame lagi🙏🙏🙏🙏,5
2026-05-07 02:41:33,game ya ga seru soalnya bisa ngambil baju orang,1
2026-05-07 01:50:17,kenapa saya ketika ngepeak lalu membuka scop ga bisa nembak ya. anj bangett,1
2026-05-06 23:46:24,ini kenapa kok ngerecord layar gak ada suaranya,1
2026-05-06 23:30:02,MODE KABUTNYA DI HAPUS SAJA...!!!,1
2026-05-06 22:58:24,"dari sekian banyak game,cuma game ini developernya suka gangguin player main..apalagi gue, hampir di setiap match gue di gangguin terus sama developer pubg yang memantau gameplay player.. ga di bolehin ngekill di atas 10 ..kalo gue udah ngekill di atas 10,pasti tombol fire,kamera dan scope tidak bisa di apa2in kalo pakai analog.. selalu kayak gitu.. TOLONGLAH TENCENT PECAT KARYAWAN KAU YANG KURANG AJAR ITU..gara2 karyawan kau itu game ini tidak terlalu menarik lagi di mainkan..",1
2026-05-06 22:34:59,Hapus grading atau promosi rank plis,1
2026-05-06 22:02:25,"sudah gak asyik,, naik ke tier ace ajah di bikin ribet",1
2026-05-06 20:58:08,"game jelek lama cari pemain, sekalinya dapat tim GK sesuai sama tier GK adil. dan juga game aneh masa akun di ban, alasan download data tidak sesuai. lah kan saya download di sini knp saya diban. game aneh. jelek",1
2026-05-06 20:17:25,saya suka gem ini,5
2026-05-06 19:33:36,botnya tolong agak dikurangin auto aimnya gue tau biar keliatan kek player cman masa pas terbang baru direcall aja darah sekarat headshot semua padahal ngejauh itu masih kena aja damagenya klo player mah mungkin terima aja itu pun biasanya masih banyak Miss nya ini pluru nempel semua bot,2
2026-05-06 18:51:36,game yang sangatt baik🤡,5
2026-05-06 18:49:02,ini game pertama terbaik yang pernah ku mainkan!!!,5
2026-05-06 18:20:39,terlalu berat di season 4.4 lebih ringan di season kemarin di 4.3,4
2026-05-06 18:08:18,pengen main cuman chipset gk mendukung wkwk,5
2026-05-06 17:50:59,game bagus kalo hp lu bagus,5
2026-05-06 17:26:51,"segi semuanya udh oke... permintaan saya cuma 2,kalo bikin tim yang bener dikit, lagi ngepush malah turun terus gara gara tim gak ada yang bener ( random ). Terus kedua MUSUH, kalo udh tau tim nya random terus gabisa mainnn, tolongggg bangettt deh, musuhnya seimbangin sama tim dong, kalo yg baru main trus udh ketemu musuh UR LEGEND gmn?, fix dlu tim & musuhnya udh kesekian kali saya minta ini harap di baca",2
2026-05-06 17:25:26,Hallo PUBG mobile.... tolong adakan lagi event Godzilla x Kong dengan tambahan mode malam pasti seru,1
2026-05-06 16:44:49,tolong bot nya sangat sakit cuma 2 kali tembak langsung kenok,5
2026-05-06 16:13:10,grading macam kontolll,3
2026-05-06 15:38:31,pantas pada ninggalin pubg 30 menit mencari laga,1
2026-05-06 15:33:33,"pengen main lancar tapi device-nya kurang sanggup, mau upgrade device ekonomi lagi sulit",5
2026-05-06 14:53:26,"gmna ini, masa download data make wifi gbisa katanya server tidak merespon, masa harus make vpn selalu, mo make data jg boros banget. Baru kali ini ngalamin gni, tolong lh min perbaiki, pdhal udh main ni game dri 2018.",3
2026-05-06 14:17:19,"dulu sering main tapi sekarang dah pensi ,karena ga ada kawan,coba random ternyata random toxic semua merasa jago dan merendahkan bikin ga lagi mood maen PUBG,apakah emang game ini mencetak random yg ga beradab...",3
2026-05-06 13:32:53,"game perang yang terbaik, dan real tidak memakai skill(kemampuan) game perang sesungguhnya, keren..",5
2026-05-06 13:29:39,semoga update berikutnya baik,5
2026-05-06 12:43:07,Mau maen nikmati game aja harus susah payah... pake sistem tes sebelum naik tier... musuhnya juga para pro player kayaknya... bikin gak seru buat kami yang maen buat hiburan,5
2026-05-06 10:57:36,game fps tapi banyak bug nya,1
2026-05-06 10:00:09,BAD GAME EVER,1
2026-05-06 09:02:53,"lu kalau bikin iklan niat dikit lah, iklan gak jelas masih tayang, mana sering muncul",1
2026-05-06 08:43:14,sistem grading sampah semoga makin sepi ni game,1
2026-05-06 08:39:06,"game ampas , lawannya bot semua",1
2026-05-06 06:42:43,seru,5
2026-05-06 05:30:39,"game ini sudah banyak update²nya yg bagus, dan mohon developer untuk mengaktifkan opsi 120fps untuk samsung A36",5
2026-05-06 05:15:29,Good job PUBG MOBILE,5
2026-05-06 04:40:20,More event for f2p .. Thanks,5
2026-05-06 02:20:51,biar di baca kenapa ada aturan pake waktu istirahat baru juga main beberapa mennit sudah suruh istirahat tolong gak usah pake ada aturan kaya gitu ter ganggu jadinya,5
2026-05-06 01:55:45,"HILANGKAN SISTEM GRADING, KARNA MEMBUAT PERMAINAN MENJADI MONOTON DAN MEMBOSANKAN, PLAYER HANYA MENUNGGU AGAR BISA MENCAPAI SYARAT GRADING MEMBUAT PUBG MENJADI TIDAK ADA WAR YANG MENYENANGKAN",1
2026-05-06 00:53:01,"Min, kenapa kalau saya mau record game pubg tidak ada suaranya? saya mau jadi content creator pubg susah ini, tiap record ga ada suaranya. Padahal record game lain lancar² saja, ada suaranya. Tapi kenapa kalau pubg ga bisa? tidak mau men support content creator pubg mobile kah?",1
2026-05-06 00:37:22,terlalu berat tidak seperti konsep awal nya ( Mobile ),1
2026-05-06 00:01:35,"lama ngga main, skarang main tambah cakep",5
2026-05-05 23:56:19,"Tolong minta solusinya, Jadi akun Pubg saya di hack orang, dan saya sedang berusaha untuk kirim aduan akun diretas tapi masih di tolak, dan selama proses itu akun saya di mainkan, dan sekarang malah akunnya kena banned, jadi karena kena banned, saya tidak bisa lagi memproses aduan saya karena akunnya kena banned, jadi tolong solusinya, apakah saya masih bisa mendapatkan akun saya kembali??",4
2026-05-05 23:36:50,"makin kesini makin besar aja gamenya malah jadi pada pensi pemain lama mending dibuat kaya pas awal2 ringan bisa dimainkan semua kalangan gak kaya sekarang, makanya banyak orang pensi main game ini",1
2026-05-05 23:12:15,oakayy,5
2026-05-05 22:57:19,greding terlalu sulit selalu aja mati kalu kak tertembak kena zona atau redzon bikin males main tolong hilangkan aja greding ya seperti semula,1
2026-05-05 22:37:04,sering tegang sendiri padahal sdh pke wifi masih tegang tegang main nya...,1
2026-05-05 22:02:30,"assalamu'alaikum kravton hari ini aku tidak bisa login menggunakan wifi, padahal jaringan wifi ku bagus saat buka yang lain, tapi ketika aku ingin log in pubg malah gk bisa masuk, kalo mau masuk atau log in aku bisanya pakai data seluler gk bisa pakai wifi tolong perbaiki masalah ku karna aku ingin bermain menggunakan wifi🙏🙏👍",2
2026-05-05 20:44:26,"sudah lama gak main,skrg br buka aplikasi malah diminta login. dan parahnya login sj dipersulit😡 jgn cm minta maaf,tlg game ini dipermudah",1
2026-05-05 20:17:07,tolong dong jangan suka download otomatis meski sudah di nonaktifkan download otomatis nya masih saja selalu download otomatis,1
2026-05-05 19:24:37,Game nya Bagus Tapi Tolong di optimalkan Lagi Untuk Performa nya Karena Saat perang suka Tiba Tiba Frame Drop Tolong di optimalkan Lagi,5
2026-05-05 19:14:05,Bring back friendly fire,1
2026-05-05 19:01:31,"tambah update tampah banyak tingkah, udah gitu susah mau naik pangkat , kembalikan pubg yang dulu",2
2026-05-05 18:35:20,game nya keren🤙,1
2026-05-05 18:08:42,"game ini sebenarnya seru. cuman makin kesini update dan sistem naik tire agak membebani player yang notabenenya player dengan device dibawah flagship. pantas saja makin kesini player makin sepi. tolong perbaiki masalah download otomatis yg meresahkan,padahal udah disetting off download otomatis tapi tetep download sendiri. and please hapus ajh tuh sistem naik tair yg meresahkan",1
2026-05-05 17:00:50,mantap,5
2026-05-05 16:49:30,game jelek 🤢🤮 gak bagus gak bisa masuk padahal penyimpanan Suda ringan,1
2026-05-05 16:36:02,geme bagus,5
2026-05-05 16:07:46,aplikasi game yang sangat keren,5
2026-05-05 15:27:40,"okelah, makin keren",5
2026-05-05 14:34:09,"sistem update rank Graiding mu bikin nyusahin Orang,orang makin stress kalau begini2 caranya Game setan",1
2026-05-05 13:17:46,ngga bisa grading ke ace master gimana ini? ngga ada centang nyaa,5
2026-05-05 13:00:07,"kebanyakan fitur sekrang gamplay nya jadi aneh , jalan nya aja kaya bug kadang cepet kadang lambat",1
2026-05-05 12:43:42,"Brothers & Sisters of PUBG Worldwide!When will PUBG release its OFFICIAL TOKEN like other successful crypto projects?Imagine a real Play-to-Earn system where: Veteran players finally get the rewards they deserve Old players who dropped the game years ago come back stronger Every Chicken Dinner, kill, and survival actually earns you real crypto tokensThis is not just another update. This is THE PUBG REVOLUTION!We are the ones who made PUBG explode globally.",5
2026-05-05 12:43:36,game kikir,1
2026-05-05 12:38:47,"PUBGM!!Pusat unduhan kenapa ke download sendiri?,padahal udah nonaktifkan preload sumber daya versi baru,pengunduhan otomatis sudah di nonaktifkan,metode unduhan udah ubah ke hanya data,preferensi download pintar semua udah di nonaktif tetap aja ke download sendiri,saya udh hapus lagi ke download sendiri lagi gitu mulu terus, lama-kelamaan kesal juga..TOLONG DI PERBAIKI PUBGM!!!",1
2026-05-05 11:33:19,"Tolong lah PUBG buat matchmaking nya di percepat. masa nungguin 5 menit lebih baru bisa masuk ke pertempuran, itu pun main squad Rank, kalau solo mungkin setengah jam. Jadi tolong di percepat matchmaking nya agar kami para pemain tidak bosan menunggu, kan jadi males kalau nunggu. Ngasih Bot AI ke dalam game pun gak apa apa buat nambah pemain yang penting Cepatin matchmaking nya Plisss🙏",4
2026-05-05 11:15:56,gajelas sinyal dah kenceng malah lag sialan gatau dari by. u nya atau server pubg nya,1
2026-05-05 11:06:13,"Terimakasih Krafton PUBGM sekarang sudah lebih lancar dari sebelumnya, cuman sedikit keluhan saya...mengapa saat turun di pochinki kadang karakter ku sudah sampai tanah tapi bangunan & tanahnya kaya burik banget sampai ngga keliatan itu bangunan apa, ini sering bikin aku kalah di game😇, terus buat lobby...spertinya fitur ""peningkatan grafis lobby"" tidak terlalu berpengaruh di HP low - mid range, bisa ditingkatkan lagi yaa, segitu aja sih...overall aku tetep suka, terimaksih Krafton🥰😘 ★5",5
2026-05-05 07:20:45,game kikir asw,1
2026-05-05 05:33:49,SISTEMM GRADING HAPUSS ANJINGGG GUA CAPEKKK STACK DI ACE MASTER,1
2026-05-05 04:43:37,jelek,1
2026-05-05 03:28:18,"bot lu kuranganin, sok asik",1
2026-05-05 02:17:24,"penyimpanan makin lama makin gede,dulu 2020 blm Segede sekarang... padahal mau nostalgia lagi",5
